
#    t     dt   F+(4He)   F+(12C)   F+(16O)   F+(20Ne)   F+(24Mg)   F+(28Si)   F+(32S)   F+(36Ar)   F+(40Ca)   F+(44Ti)   F+(48Cr)   F+(52Fe)   F+(56Ni)   F+(60Zn)   F+(64Ge)   F+(68Se)   F-(4He)   F-(12C)   F-(16O)   F-(20Ne)   F-(24Mg)   F-(28Si)   F-(32S)   F-(36Ar)   F-(40Ca)   F-(44Ti)   F-(48Cr)   F-(52Fe)   F-(56Ni)   F-(60Zn)   F-(64Ge)   F-(68Se)   dF(4He)   dF(12C)   dF(16O)   dF(20Ne)   dF(24Mg)   dF(28Si)   dF(32S)   dF(36Ar)   dF(40Ca)   dF(44Ti)   dF(48Cr)   dF(52Fe)   dF(56Ni)   dF(60Zn)   dF(64Ge)   dF(68Se)   
-12.820 -13.820 7.937e+00 3.440e+00 3.171e+00 7.927e+00 6.273e+00 3.779e+00 -4.221e+00 -1.329e+01 -2.344e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 2.734e+00 8.233e+00 6.277e+00 3.135e+00 -1.143e+00 -4.176e+00 -1.096e+01 -2.052e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.937e+00 8.233e+00 6.277e+00 7.927e+00 6.273e+00 3.779e+00 -4.221e+00 -1.329e+01 -2.344e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.737 -13.737 7.937e+00 3.440e+00 3.254e+00 7.927e+00 6.273e+00 3.779e+00 -4.055e+00 -1.296e+01 -2.304e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 2.818e+00 8.233e+00 6.277e+00 3.218e+00 -1.011e+00 -4.018e+00 -1.071e+01 -2.010e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.937e+00 8.233e+00 6.277e+00 7.927e+00 6.273e+00 3.779e+00 -4.055e+00 -1.296e+01 -2.304e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.654 -13.654 7.937e+00 3.440e+00 3.337e+00 7.927e+00 6.273e+00 3.779e+00 -3.889e+00 -1.262e+01 -2.257e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 2.902e+00 8.233e+00 6.277e+00 3.302e+00 -8.747e-01 -3.859e+00 -1.046e+01 -1.969e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.937e+00 8.233e+00 6.276e+00 7.927e+00 6.273e+00 3.779e+00 -3.889e+00 -1.262e+01 -2.257e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.571 -13.571 7.936e+00 3.440e+00 3.419e+00 7.927e+00 6.273e+00 3.780e+00 -3.724e+00 -1.229e+01 -2.209e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 2.986e+00 8.233e+00 6.277e+00 3.385e+00 -7.351e-01 -3.698e+00 -1.021e+01 -1.927e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.936e+00 8.233e+00 6.276e+00 7.927e+00 6.273e+00 3.780e+00 -3.724e+00 -1.229e+01 -2.209e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.489 -13.489 7.936e+00 3.440e+00 3.502e+00 7.927e+00 6.273e+00 3.780e+00 -3.558e+00 -1.196e+01 -2.160e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 3.071e+00 8.232e+00 6.277e+00 3.468e+00 -5.922e-01 -3.537e+00 -9.962e+00 -1.886e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.936e+00 8.232e+00 6.276e+00 7.927e+00 6.273e+00 3.780e+00 -3.558e+00 -1.196e+01 -2.160e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.364 -13.364 7.936e+00 3.440e+00 3.626e+00 7.926e+00 6.273e+00 3.780e+00 -3.310e+00 -1.147e+01 -2.085e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 3.198e+00 8.232e+00 6.277e+00 3.594e+00 -3.725e-01 -3.294e+00 -9.588e+00 -1.824e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.936e+00 8.232e+00 6.276e+00 7.926e+00 6.273e+00 3.780e+00 -3.310e+00 -1.147e+01 -2.085e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.282 -13.282 7.936e+00 3.440e+00 3.709e+00 7.926e+00 6.273e+00 3.781e+00 -3.144e+00 -1.113e+01 -2.036e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 3.284e+00 8.232e+00 6.277e+00 3.677e+00 -2.228e-01 -3.131e+00 -9.338e+00 -1.782e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.936e+00 8.232e+00 6.275e+00 7.926e+00 6.273e+00 3.781e+00 -3.144e+00 -1.113e+01 -2.036e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.199 -13.199 7.935e+00 3.440e+00 3.791e+00 7.926e+00 6.273e+00 3.781e+00 -2.979e+00 -1.080e+01 -1.986e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 3.370e+00 8.231e+00 6.276e+00 3.761e+00 -7.091e-02 -2.968e+00 -9.089e+00 -1.741e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.935e+00 8.231e+00 6.275e+00 7.926e+00 6.273e+00 3.781e+00 -2.979e+00 -1.080e+01 -1.986e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.116 -13.116 7.935e+00 3.440e+00 3.874e+00 7.925e+00 6.272e+00 3.782e+00 -2.813e+00 -1.047e+01 -1.936e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 3.457e+00 8.231e+00 6.276e+00 3.846e+00 8.296e-02 -2.804e+00 -8.839e+00 -1.700e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.935e+00 8.231e+00 6.275e+00 7.925e+00 6.272e+00 3.782e+00 -2.813e+00 -1.047e+01 -1.936e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.033 -13.033 7.934e+00 3.440e+00 3.956e+00 7.925e+00 6.272e+00 3.782e+00 -2.647e+00 -1.014e+01 -1.887e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 3.544e+00 8.230e+00 6.276e+00 3.930e+00 2.385e-01 -2.640e+00 -8.588e+00 -1.658e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.934e+00 8.230e+00 6.274e+00 7.924e+00 6.272e+00 3.782e+00 -2.647e+00 -1.014e+01 -1.887e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.909 -12.909 7.933e+00 3.440e+00 4.080e+00 7.924e+00 6.272e+00 3.784e+00 -2.399e+00 -9.646e+00 -1.812e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 3.677e+00 8.229e+00 6.276e+00 4.058e+00 4.744e-01 -2.393e+00 -8.211e+00 -1.596e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.933e+00 8.229e+00 6.273e+00 7.923e+00 6.272e+00 3.784e+00 -2.399e+00 -9.646e+00 -1.812e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.826 -12.826 7.932e+00 3.440e+00 4.162e+00 7.923e+00 6.271e+00 3.785e+00 -2.233e+00 -9.315e+00 -1.763e+01 -2.396e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 3.767e+00 8.228e+00 6.276e+00 4.143e+00 6.331e-01 -2.229e+00 -7.960e+00 -1.555e+01 -2.395e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.932e+00 8.228e+00 6.272e+00 7.923e+00 6.271e+00 3.785e+00 -2.233e+00 -9.315e+00 -1.763e+01 -2.396e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.744 -12.744 7.931e+00 3.440e+00 4.244e+00 7.922e+00 6.271e+00 3.786e+00 -2.068e+00 -8.984e+00 -1.713e+01 -2.384e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 3.858e+00 8.227e+00 6.275e+00 4.230e+00 7.927e-01 -2.064e+00 -7.707e+00 -1.513e+01 -2.380e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.931e+00 8.227e+00 6.271e+00 7.921e+00 6.271e+00 3.786e+00 -2.068e+00 -8.984e+00 -1.713e+01 -2.384e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.661 -12.661 7.930e+00 3.440e+00 4.326e+00 7.920e+00 6.270e+00 3.788e+00 -1.902e+00 -8.654e+00 -1.664e+01 -2.353e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 3.951e+00 8.226e+00 6.275e+00 4.316e+00 9.530e-01 -1.899e+00 -7.454e+00 -1.472e+01 -2.345e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.930e+00 8.226e+00 6.270e+00 7.920e+00 6.270e+00 3.788e+00 -1.902e+00 -8.654e+00 -1.664e+01 -2.353e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.578 -12.578 7.929e+00 3.440e+00 4.408e+00 7.919e+00 6.270e+00 3.789e+00 -1.736e+00 -8.323e+00 -1.614e+01 -2.300e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 4.046e+00 8.225e+00 6.274e+00 4.404e+00 1.114e+00 -1.733e+00 -7.200e+00 -1.430e+01 -2.292e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.929e+00 8.225e+00 6.268e+00 7.919e+00 6.270e+00 3.789e+00 -1.736e+00 -8.323e+00 -1.614e+01 -2.300e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.495 -12.495 7.927e+00 3.440e+00 4.490e+00 7.917e+00 6.269e+00 3.792e+00 -1.570e+00 -7.993e+00 -1.565e+01 -2.238e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 4.142e+00 8.223e+00 6.274e+00 4.492e+00 1.275e+00 -1.568e+00 -6.945e+00 -1.389e+01 -2.230e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.927e+00 8.223e+00 6.266e+00 7.917e+00 6.269e+00 3.792e+00 -1.570e+00 -7.993e+00 -1.565e+01 -2.238e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.371 -12.371 7.923e+00 3.440e+00 4.612e+00 7.913e+00 6.268e+00 3.797e+00 -1.321e+00 -7.497e+00 -1.490e+01 -2.140e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 4.291e+00 8.219e+00 6.273e+00 4.627e+00 1.517e+00 -1.320e+00 -6.559e+00 -1.327e+01 -2.134e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.923e+00 8.219e+00 6.263e+00 7.913e+00 6.268e+00 3.797e+00 -1.321e+00 -7.497e+00 -1.490e+01 -2.140e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.288 -12.288 7.920e+00 3.440e+00 4.694e+00 7.910e+00 6.267e+00 3.801e+00 -1.155e+00 -7.167e+00 -1.441e+01 -2.074e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 4.394e+00 8.216e+00 6.272e+00 4.718e+00 1.679e+00 -1.154e+00 -6.300e+00 -1.285e+01 -2.069e+01 -2.397e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.920e+00 8.216e+00 6.260e+00 7.910e+00 6.267e+00 3.801e+00 -1.155e+00 -7.167e+00 -1.441e+01 -2.074e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.205 -12.205 7.917e+00 3.440e+00 4.775e+00 7.907e+00 6.265e+00 3.806e+00 -9.892e-01 -6.837e+00 -1.392e+01 -2.008e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 4.499e+00 8.213e+00 6.270e+00 4.811e+00 1.841e+00 -9.880e-01 -6.040e+00 -1.244e+01 -2.004e+01 -2.384e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.917e+00 8.213e+00 6.256e+00 7.906e+00 6.265e+00 3.806e+00 -9.892e-01 -6.837e+00 -1.392e+01 -2.008e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.123 -12.123 7.913e+00 3.440e+00 4.855e+00 7.902e+00 6.264e+00 3.812e+00 -8.228e-01 -6.508e+00 -1.342e+01 -1.942e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 4.607e+00 8.208e+00 6.269e+00 4.905e+00 2.002e+00 -8.218e-01 -5.777e+00 -1.202e+01 -1.939e+01 -2.347e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.912e+00 8.208e+00 6.252e+00 7.902e+00 6.264e+00 3.812e+00 -8.228e-01 -6.508e+00 -1.342e+01 -1.942e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.040 -12.040 7.908e+00 3.440e+00 4.935e+00 7.897e+00 6.263e+00 3.820e+00 -6.560e-01 -6.178e+00 -1.293e+01 -1.877e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 4.717e+00 8.203e+00 6.267e+00 5.001e+00 2.163e+00 -6.552e-01 -5.512e+00 -1.160e+01 -1.874e+01 -2.285e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.907e+00 8.203e+00 6.247e+00 7.897e+00 6.263e+00 3.820e+00 -6.560e-01 -6.178e+00 -1.293e+01 -1.877e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.957 -11.957 7.901e+00 3.440e+00 5.014e+00 7.891e+00 6.262e+00 3.830e+00 -4.889e-01 -5.849e+00 -1.244e+01 -1.811e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 4.831e+00 8.197e+00 6.265e+00 5.098e+00 2.324e+00 -4.882e-01 -5.244e+00 -1.119e+01 -1.809e+01 -2.214e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.901e+00 8.197e+00 6.240e+00 7.890e+00 6.262e+00 3.830e+00 -4.889e-01 -5.849e+00 -1.244e+01 -1.811e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.833 -11.833 7.890e+00 3.441e+00 5.132e+00 7.879e+00 6.262e+00 3.850e+00 -2.371e-01 -5.356e+00 -1.170e+01 -1.713e+01 -2.396e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.006e+00 8.185e+00 6.262e+00 5.248e+00 2.564e+00 -2.366e-01 -4.837e+00 -1.056e+01 -1.711e+01 -2.104e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.889e+00 8.185e+00 6.228e+00 7.878e+00 6.262e+00 3.850e+00 -2.371e-01 -5.356e+00 -1.170e+01 -1.713e+01 -2.396e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.750 -11.750 7.880e+00 3.441e+00 5.210e+00 7.869e+00 6.262e+00 3.868e+00 -6.826e-02 -5.028e+00 -1.121e+01 -1.648e+01 -2.380e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.126e+00 8.175e+00 6.258e+00 5.351e+00 2.724e+00 -6.783e-02 -4.561e+00 -1.015e+01 -1.646e+01 -2.030e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.879e+00 8.175e+00 6.218e+00 7.868e+00 6.262e+00 3.868e+00 -6.827e-02 -5.028e+00 -1.121e+01 -1.648e+01 -2.380e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.667 -11.667 7.869e+00 3.442e+00 5.286e+00 7.857e+00 6.264e+00 3.890e+00 1.018e-01 -4.699e+00 -1.072e+01 -1.583e+01 -2.332e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.247e+00 8.163e+00 6.255e+00 5.455e+00 2.883e+00 1.021e-01 -4.282e+00 -9.727e+00 -1.582e+01 -1.957e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.868e+00 8.163e+00 6.205e+00 7.856e+00 6.264e+00 3.889e+00 1.018e-01 -4.700e+00 -1.072e+01 -1.583e+01 -2.332e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.585 -11.585 7.855e+00 3.442e+00 5.361e+00 7.843e+00 6.268e+00 3.917e+00 2.734e-01 -4.371e+00 -1.024e+01 -1.518e+01 -2.260e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.370e+00 8.149e+00 6.250e+00 5.561e+00 3.041e+00 2.737e-01 -3.999e+00 -9.307e+00 -1.517e+01 -1.884e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.853e+00 8.149e+00 6.190e+00 7.841e+00 6.268e+00 3.917e+00 2.734e-01 -4.371e+00 -1.024e+01 -1.518e+01 -2.260e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.502 -11.502 7.839e+00 3.444e+00 5.435e+00 7.827e+00 6.275e+00 3.951e+00 4.471e-01 -4.043e+00 -9.750e+00 -1.454e+01 -2.181e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.494e+00 8.133e+00 6.245e+00 5.668e+00 3.199e+00 4.473e-01 -3.713e+00 -8.887e+00 -1.453e+01 -1.811e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.837e+00 8.133e+00 6.172e+00 7.824e+00 6.274e+00 3.951e+00 4.471e-01 -4.043e+00 -9.750e+00 -1.454e+01 -2.181e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.419 -11.419 7.819e+00 3.445e+00 5.507e+00 7.807e+00 6.285e+00 3.993e+00 6.235e-01 -3.715e+00 -9.266e+00 -1.390e+01 -2.101e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.618e+00 8.113e+00 6.239e+00 5.775e+00 3.357e+00 6.237e-01 -3.422e+00 -8.465e+00 -1.389e+01 -1.738e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.817e+00 8.113e+00 6.150e+00 7.803e+00 6.285e+00 3.992e+00 6.235e-01 -3.715e+00 -9.266e+00 -1.390e+01 -2.101e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.295 -11.295 7.784e+00 3.449e+00 5.611e+00 7.770e+00 6.311e+00 4.073e+00 8.950e-01 -3.221e+00 -8.543e+00 -1.294e+01 -1.983e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.802e+00 8.076e+00 6.228e+00 5.937e+00 3.594e+00 8.952e-01 -2.977e+00 -7.830e+00 -1.294e+01 -1.630e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.779e+00 8.076e+00 6.108e+00 7.764e+00 6.310e+00 4.072e+00 8.950e-01 -3.221e+00 -8.543e+00 -1.294e+01 -1.983e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.212 -11.212 7.755e+00 3.452e+00 5.677e+00 7.740e+00 6.337e+00 4.140e+00 1.082e+00 -2.891e+00 -8.063e+00 -1.231e+01 -1.904e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.923e+00 8.046e+00 6.219e+00 6.044e+00 3.753e+00 1.082e+00 -2.674e+00 -7.403e+00 -1.231e+01 -1.558e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.748e+00 8.046e+00 6.072e+00 7.731e+00 6.336e+00 4.139e+00 1.082e+00 -2.891e+00 -8.063e+00 -1.231e+01 -1.904e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.129 -11.129 7.721e+00 3.456e+00 5.741e+00 7.705e+00 6.370e+00 4.219e+00 1.275e+00 -2.558e+00 -7.584e+00 -1.168e+01 -1.826e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.040e+00 8.012e+00 6.208e+00 6.149e+00 3.913e+00 1.275e+00 -2.366e+00 -6.975e+00 -1.168e+01 -1.487e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.712e+00 8.012e+00 6.027e+00 7.693e+00 6.368e+00 4.218e+00 1.275e+00 -2.558e+00 -7.584e+00 -1.168e+01 -1.826e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.046 -11.046 7.682e+00 3.462e+00 5.801e+00 7.665e+00 6.410e+00 4.311e+00 1.476e+00 -2.223e+00 -7.107e+00 -1.106e+01 -1.749e+01 -2.393e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.154e+00 7.971e+00 6.197e+00 6.252e+00 4.075e+00 1.476e+00 -2.052e+00 -6.543e+00 -1.105e+01 -1.416e+01 -2.392e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.669e+00 7.971e+00 5.973e+00 7.648e+00 6.408e+00 4.311e+00 1.476e+00 -2.223e+00 -7.107e+00 -1.106e+01 -1.749e+01 -2.393e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-9.964 -10.964 7.637e+00 3.469e+00 5.858e+00 7.619e+00 6.458e+00 4.417e+00 1.685e+00 -1.884e+00 -6.630e+00 -1.044e+01 -1.672e+01 -2.362e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.262e+00 7.925e+00 6.183e+00 6.350e+00 4.239e+00 1.686e+00 -1.732e+00 -6.109e+00 -1.044e+01 -1.345e+01 -2.359e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.618e+00 7.925e+00 5.905e+00 7.594e+00 6.455e+00 4.417e+00 1.685e+00 -1.884e+00 -6.630e+00 -1.044e+01 -1.672e+01 -2.362e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-9.839 -10.839 7.558e+00 3.481e+00 5.935e+00 7.536e+00 6.538e+00 4.601e+00 2.018e+00 -1.368e+00 -5.915e+00 -9.518e+00 -1.559e+01 -2.249e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.414e+00 7.842e+00 6.160e+00 6.488e+00 4.489e+00 2.018e+00 -1.239e+00 -5.449e+00 -9.515e+00 -1.240e+01 -2.245e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.526e+00 7.842e+00 5.767e+00 7.495e+00 6.534e+00 4.600e+00 2.017e+00 -1.368e+00 -5.915e+00 -9.518e+00 -1.559e+01 -2.249e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-9.757 -10.757 7.497e+00 3.491e+00 5.981e+00 7.472e+00 6.594e+00 4.737e+00 2.251e+00 -1.018e+00 -5.438e+00 -8.909e+00 -1.485e+01 -2.162e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.506e+00 7.777e+00 6.143e+00 6.572e+00 4.657e+00 2.251e+00 -9.005e-01 -5.004e+00 -8.907e+00 -1.171e+01 -2.158e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.450e+00 7.777e+00 5.636e+00 7.414e+00 6.589e+00 4.735e+00 2.251e+00 -1.018e+00 -5.438e+00 -8.910e+00 -1.485e+01 -2.162e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-9.674 -10.674 7.429e+00 3.502e+00 6.021e+00 7.400e+00 6.650e+00 4.881e+00 2.493e+00 -6.629e-01 -4.961e+00 -8.305e+00 -1.411e+01 -2.075e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.589e+00 7.705e+00 6.124e+00 6.649e+00 4.825e+00 2.494e+00 -5.554e-01 -4.555e+00 -8.303e+00 -1.102e+01 -2.072e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.361e+00 7.705e+00 5.446e+00 7.316e+00 6.643e+00 4.879e+00 2.493e+00 -6.629e-01 -4.961e+00 -8.306e+00 -1.411e+01 -2.075e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
