# All quantities actual values (not log10) 
#
# time(s)    dt(s)      dE(erg)  E(erg/g/s)    T(K)    rho(g/cm^3) 2/Rmax(s)
5.1726e-06 5.1726e-07 2.3307e+14 1.1955e+09 1.0009e+08 8.8130e+03 5.1079e-06
5.6899e-06 5.6899e-07 2.3328e+14 1.3162e+09 1.0009e+08 8.8138e+03 5.1059e-06
5.9466e-06 5.1341e-07 2.3349e+14 1.3762e+09 1.0010e+08 8.8145e+03 5.1039e-06
6.1033e-06 3.1354e-07 2.3358e+14 1.4128e+09 1.0010e+08 8.8149e+03 5.1030e-06
6.2642e-06 3.2181e-07 2.3364e+14 1.4504e+09 1.0010e+08 8.8150e+03 5.1025e-06
6.4294e-06 3.3029e-07 2.3370e+14 1.4890e+09 1.0010e+08 8.8152e+03 5.1019e-06
6.5989e-06 3.3900e-07 2.3375e+14 1.5286e+09 1.0010e+08 8.8154e+03 5.1014e-06
6.7728e-06 3.4793e-07 2.3381e+14 1.5693e+09 1.0011e+08 8.8156e+03 5.1008e-06
6.9514e-06 3.5711e-07 2.3387e+14 1.6110e+09 1.0011e+08 8.8158e+03 5.1003e-06
7.1347e-06 3.6652e-07 2.3392e+14 1.6539e+09 1.0011e+08 8.8160e+03 5.0997e-06
7.3227e-06 3.7618e-07 2.3398e+14 1.6979e+09 1.0011e+08 8.8162e+03 5.0992e-06
7.5158e-06 3.8610e-07 2.3404e+14 1.7431e+09 1.0011e+08 8.8164e+03 5.0986e-06
7.7139e-06 3.9628e-07 2.3409e+14 1.7895e+09 1.0011e+08 8.8166e+03 5.0981e-06
7.9173e-06 4.0673e-07 2.3415e+14 1.8371e+09 1.0012e+08 8.8167e+03 5.0975e-06
8.1260e-06 4.1745e-07 2.3421e+14 1.8860e+09 1.0012e+08 8.8169e+03 5.0970e-06
8.3403e-06 4.2845e-07 2.3426e+14 1.9361e+09 1.0012e+08 8.8171e+03 5.0964e-06
8.5601e-06 4.3975e-07 2.3432e+14 1.9877e+09 1.0012e+08 8.8173e+03 5.0959e-06
8.7858e-06 4.5134e-07 2.3438e+14 2.0406e+09 1.0012e+08 8.8175e+03 5.0953e-06
9.0174e-06 4.6324e-07 2.3443e+14 2.0949e+09 1.0012e+08 8.8176e+03 5.0948e-06
9.2551e-06 4.7545e-07 2.3449e+14 2.1506e+09 1.0012e+08 8.8178e+03 5.0942e-06
9.4991e-06 4.8799e-07 2.3455e+14 2.2078e+09 1.0013e+08 8.8180e+03 5.0937e-06
9.7496e-06 5.0085e-07 2.3461e+14 2.2666e+09 1.0013e+08 8.8181e+03 5.0931e-06
1.0007e-05 5.1406e-07 2.3466e+14 2.3269e+09 1.0013e+08 8.8183e+03 5.0926e-06
1.0270e-05 5.2761e-07 2.3472e+14 2.3888e+09 1.0013e+08 8.8185e+03 5.0920e-06
1.0541e-05 5.4152e-07 2.3478e+14 2.4524e+09 1.0013e+08 8.8186e+03 5.0915e-06
1.0819e-05 5.5580e-07 2.3483e+14 2.5176e+09 1.0013e+08 8.8188e+03 5.0909e-06
1.1104e-05 5.7045e-07 2.3489e+14 2.5846e+09 1.0014e+08 8.8190e+03 5.0904e-06
1.1397e-05 5.8549e-07 2.3495e+14 2.6534e+09 1.0014e+08 8.8191e+03 5.0898e-06
1.1697e-05 6.0092e-07 2.3500e+14 2.7240e+09 1.0014e+08 8.8193e+03 5.0893e-06
1.2006e-05 6.1676e-07 2.3506e+14 2.7965e+09 1.0014e+08 8.8194e+03 5.0887e-06
1.2322e-05 6.3302e-07 2.3512e+14 2.8709e+09 1.0014e+08 8.8196e+03 5.0882e-06
1.2647e-05 6.4971e-07 2.3518e+14 2.9473e+09 1.0014e+08 8.8198e+03 5.0876e-06
1.2981e-05 6.6684e-07 2.3523e+14 3.0258e+09 1.0014e+08 8.8199e+03 5.0871e-06
1.3323e-05 6.8442e-07 2.3529e+14 3.1063e+09 1.0015e+08 8.8201e+03 5.0865e-06
1.3674e-05 7.0246e-07 2.3535e+14 3.1889e+09 1.0015e+08 8.8202e+03 5.0860e-06
1.4035e-05 7.2098e-07 2.3540e+14 3.2738e+09 1.0015e+08 8.8203e+03 5.0854e-06
1.4405e-05 7.3999e-07 2.3546e+14 3.3609e+09 1.0015e+08 8.8205e+03 5.0849e-06
1.4784e-05 7.5950e-07 2.3552e+14 3.4504e+09 1.0015e+08 8.8206e+03 5.0843e-06
1.5174e-05 7.7952e-07 2.3557e+14 3.5422e+09 1.0015e+08 8.8208e+03 5.0837e-06
1.5574e-05 8.0007e-07 2.3563e+14 3.6364e+09 1.0016e+08 8.8209e+03 5.0832e-06
1.5985e-05 8.2116e-07 2.3569e+14 3.7332e+09 1.0016e+08 8.8210e+03 5.0826e-06
1.6406e-05 8.4281e-07 2.3575e+14 3.8326e+09 1.0016e+08 8.8212e+03 5.0821e-06
1.6839e-05 8.6503e-07 2.3580e+14 3.9345e+09 1.0016e+08 8.8213e+03 5.0815e-06
1.7283e-05 8.8784e-07 2.3586e+14 4.0392e+09 1.0016e+08 8.8214e+03 5.0810e-06
1.7738e-05 9.1124e-07 2.3592e+14 4.1467e+09 1.0016e+08 8.8216e+03 5.0804e-06
1.8206e-05 9.3527e-07 2.3597e+14 4.2571e+09 1.0016e+08 8.8217e+03 5.0799e-06
1.8686e-05 9.5992e-07 2.3603e+14 4.3704e+09 1.0017e+08 8.8218e+03 5.0793e-06
1.9178e-05 9.8523e-07 2.3609e+14 4.4867e+09 1.0017e+08 8.8219e+03 5.0788e-06
1.9684e-05 1.0112e-06 2.3614e+14 4.6061e+09 1.0017e+08 8.8220e+03 5.0782e-06
2.0203e-05 1.0379e-06 2.3620e+14 4.7286e+09 1.0017e+08 8.8222e+03 5.0777e-06
2.0736e-05 1.0652e-06 2.3626e+14 4.8545e+09 1.0017e+08 8.8223e+03 5.0771e-06
2.1282e-05 1.0933e-06 2.3631e+14 4.9836e+09 1.0017e+08 8.8224e+03 5.0765e-06
2.1843e-05 1.1221e-06 2.3637e+14 5.1163e+09 1.0018e+08 8.8225e+03 5.0760e-06
2.2419e-05 1.1517e-06 2.3643e+14 5.2524e+09 1.0018e+08 8.8226e+03 5.0754e-06
2.3010e-05 1.1821e-06 2.3648e+14 5.3922e+09 1.0018e+08 8.8227e+03 5.0749e-06
2.3617e-05 1.2132e-06 2.3654e+14 5.5357e+09 1.0018e+08 8.8228e+03 5.0743e-06
2.4239e-05 1.2452e-06 2.3659e+14 5.6830e+09 1.0018e+08 8.8229e+03 5.0738e-06
2.4878e-05 1.2781e-06 2.3665e+14 5.8342e+09 1.0018e+08 8.8230e+03 5.0732e-06
2.5534e-05 1.3117e-06 2.3671e+14 5.9895e+09 1.0019e+08 8.8231e+03 5.0727e-06
2.6207e-05 1.3463e-06 2.3676e+14 6.1488e+09 1.0019e+08 8.8232e+03 5.0721e-06
2.6898e-05 1.3818e-06 2.3682e+14 6.3125e+09 1.0019e+08 8.8233e+03 5.0716e-06
2.7607e-05 1.4182e-06 2.3688e+14 6.4804e+09 1.0019e+08 8.8233e+03 5.0710e-06
2.8335e-05 1.4556e-06 2.3693e+14 6.6529e+09 1.0019e+08 8.8234e+03 5.0704e-06
2.9082e-05 1.4940e-06 2.3699e+14 6.8299e+09 1.0019e+08 8.8235e+03 5.0699e-06
2.9849e-05 1.5334e-06 2.3704e+14 7.0116e+09 1.0019e+08 8.8236e+03 5.0693e-06
3.0636e-05 1.5738e-06 2.3710e+14 7.1982e+09 1.0020e+08 8.8237e+03 5.0688e-06
3.1444e-05 1.6153e-06 2.3716e+14 7.3898e+09 1.0020e+08 8.8237e+03 5.0682e-06
3.2273e-05 1.6579e-06 2.3721e+14 7.5864e+09 1.0020e+08 8.8238e+03 5.0677e-06
3.3123e-05 1.7016e-06 2.3727e+14 7.7883e+09 1.0020e+08 8.8239e+03 5.0671e-06
3.3997e-05 1.7465e-06 2.3732e+14 7.9955e+09 1.0020e+08 8.8239e+03 5.0666e-06
3.4893e-05 1.7925e-06 2.3738e+14 8.2083e+09 1.0020e+08 8.8240e+03 5.0660e-06
3.5813e-05 1.8398e-06 2.3743e+14 8.4267e+09 1.0021e+08 8.8240e+03 5.0655e-06
3.6757e-05 1.8883e-06 2.3749e+14 8.6509e+09 1.0021e+08 8.8241e+03 5.0649e-06
3.7726e-05 1.9380e-06 2.3755e+14 8.8811e+09 1.0021e+08 8.8241e+03 5.0644e-06
3.8720e-05 1.9891e-06 2.3760e+14 9.1174e+09 1.0021e+08 8.8242e+03 5.0638e-06
3.9741e-05 2.0416e-06 2.3766e+14 9.3600e+09 1.0021e+08 8.8242e+03 5.0633e-06
4.0789e-05 2.0954e-06 2.3771e+14 9.6090e+09 1.0021e+08 8.8243e+03 5.0627e-06
4.1864e-05 2.1506e-06 2.3777e+14 9.8647e+09 1.0021e+08 8.8243e+03 5.0622e-06
4.2968e-05 2.2073e-06 2.3782e+14 1.0127e+10 1.0022e+08 8.8244e+03 5.0616e-06
4.4101e-05 2.2655e-06 2.3788e+14 1.0397e+10 1.0022e+08 8.8244e+03 5.0611e-06
4.5263e-05 2.3253e-06 2.3793e+14 1.0673e+10 1.0022e+08 8.8244e+03 5.0605e-06
4.6457e-05 2.3866e-06 2.3799e+14 1.0957e+10 1.0022e+08 8.8244e+03 5.0600e-06
4.7681e-05 2.4495e-06 2.3804e+14 1.1249e+10 1.0022e+08 8.8245e+03 5.0594e-06
4.8938e-05 2.5141e-06 2.3810e+14 1.1548e+10 1.0022e+08 8.8245e+03 5.0589e-06
5.0229e-05 2.5803e-06 2.3815e+14 1.1855e+10 1.0023e+08 8.8245e+03 5.0583e-06
5.1553e-05 2.6484e-06 2.3821e+14 1.2171e+10 1.0023e+08 8.8245e+03 5.0578e-06
5.2912e-05 2.7182e-06 2.3826e+14 1.2495e+10 1.0023e+08 8.8245e+03 5.0572e-06
5.4307e-05 2.7898e-06 2.3832e+14 1.2827e+10 1.0023e+08 8.8245e+03 5.0567e-06
5.5738e-05 2.8634e-06 2.3837e+14 1.3168e+10 1.0023e+08 8.8245e+03 5.0561e-06
5.7208e-05 2.9389e-06 2.3842e+14 1.3519e+10 1.0023e+08 8.8245e+03 5.0556e-06
5.8716e-05 3.0164e-06 2.3848e+14 1.3878e+10 1.0024e+08 8.8245e+03 5.0550e-06
6.0264e-05 3.0959e-06 2.3853e+14 1.4248e+10 1.0024e+08 8.8245e+03 5.0545e-06
6.1853e-05 3.1775e-06 2.3859e+14 1.4627e+10 1.0024e+08 8.8245e+03 5.0539e-06
6.3483e-05 3.2613e-06 2.3864e+14 1.5016e+10 1.0024e+08 8.8245e+03 5.0534e-06
6.5157e-05 3.3472e-06 2.3869e+14 1.5415e+10 1.0024e+08 8.8245e+03 5.0528e-06
6.6875e-05 3.4355e-06 2.3875e+14 1.5825e+10 1.0024e+08 8.8245e+03 5.0523e-06
6.8638e-05 3.5260e-06 2.3880e+14 1.6246e+10 1.0024e+08 8.8245e+03 5.0518e-06
7.0447e-05 3.6190e-06 2.3885e+14 1.6679e+10 1.0025e+08 8.8244e+03 5.0512e-06
7.2304e-05 3.7144e-06 2.3891e+14 1.7122e+10 1.0025e+08 8.8244e+03 5.0507e-06
7.4211e-05 3.8123e-06 2.3896e+14 1.7578e+10 1.0025e+08 8.8244e+03 5.0501e-06
7.6167e-05 3.9128e-06 2.3901e+14 1.8045e+10 1.0025e+08 8.8243e+03 5.0496e-06
7.8175e-05 4.0160e-06 2.3907e+14 1.8525e+10 1.0025e+08 8.8243e+03 5.0490e-06
8.0236e-05 4.1219e-06 2.3912e+14 1.9018e+10 1.0025e+08 8.8243e+03 5.0485e-06
8.2351e-05 4.2305e-06 2.3917e+14 1.9524e+10 1.0026e+08 8.8242e+03 5.0480e-06
8.4522e-05 4.3421e-06 2.3923e+14 2.0044e+10 1.0026e+08 8.8242e+03 5.0474e-06
8.6750e-05 4.4565e-06 2.3928e+14 2.0577e+10 1.0026e+08 8.8241e+03 5.0469e-06
8.9037e-05 4.5740e-06 2.3933e+14 2.1124e+10 1.0026e+08 8.8240e+03 5.0463e-06
9.1385e-05 4.6946e-06 2.3938e+14 2.1686e+10 1.0026e+08 8.8240e+03 5.0458e-06
9.3794e-05 4.8184e-06 2.3944e+14 2.2263e+10 1.0026e+08 8.8239e+03 5.0453e-06
9.6267e-05 4.9454e-06 2.3949e+14 2.2855e+10 1.0026e+08 8.8238e+03 5.0447e-06
9.8805e-05 5.0758e-06 2.3954e+14 2.3463e+10 1.0027e+08 8.8238e+03 5.0442e-06
1.0141e-04 5.2096e-06 2.3959e+14 2.4087e+10 1.0027e+08 8.8237e+03 5.0436e-06
1.0408e-04 5.3469e-06 2.3964e+14 2.4728e+10 1.0027e+08 8.8236e+03 5.0431e-06
1.0683e-04 5.4879e-06 2.3970e+14 2.5385e+10 1.0027e+08 8.8235e+03 5.0426e-06
1.0964e-04 5.6326e-06 2.3975e+14 2.6061e+10 1.0027e+08 8.8234e+03 5.0420e-06
1.1253e-04 5.7811e-06 2.3980e+14 2.6754e+10 1.0027e+08 8.8233e+03 5.0415e-06
1.1550e-04 5.9335e-06 2.3985e+14 2.7465e+10 1.0028e+08 8.8232e+03 5.0410e-06
1.1855e-04 6.0899e-06 2.3990e+14 2.8196e+10 1.0028e+08 8.8231e+03 5.0404e-06
1.2167e-04 6.2504e-06 2.3995e+14 2.8946e+10 1.0028e+08 8.8230e+03 5.0399e-06
1.2488e-04 6.4152e-06 2.4000e+14 2.9715e+10 1.0028e+08 8.8229e+03 5.0394e-06
1.2817e-04 6.5843e-06 2.4005e+14 3.0506e+10 1.0028e+08 8.8228e+03 5.0388e-06
1.3155e-04 6.7579e-06 2.4010e+14 3.1317e+10 1.0028e+08 8.8227e+03 5.0383e-06
1.3502e-04 6.9361e-06 2.4015e+14 3.2150e+10 1.0028e+08 8.8226e+03 5.0378e-06
1.3858e-04 7.1189e-06 2.4020e+14 3.3005e+10 1.0029e+08 8.8224e+03 5.0372e-06
1.4223e-04 7.3066e-06 2.4025e+14 3.3883e+10 1.0029e+08 8.8223e+03 5.0367e-06
1.4598e-04 7.4993e-06 2.4030e+14 3.4784e+10 1.0029e+08 8.8222e+03 5.0362e-06
1.4983e-04 7.6970e-06 2.4035e+14 3.5709e+10 1.0029e+08 8.8220e+03 5.0356e-06
1.5378e-04 7.8999e-06 2.4040e+14 3.6658e+10 1.0029e+08 8.8219e+03 5.0351e-06
1.5783e-04 8.1081e-06 2.4045e+14 3.7633e+10 1.0029e+08 8.8217e+03 5.0346e-06
1.6199e-04 8.3219e-06 2.4050e+14 3.8634e+10 1.0029e+08 8.8216e+03 5.0341e-06
1.6626e-04 8.5413e-06 2.4054e+14 3.9661e+10 1.0030e+08 8.8214e+03 5.0335e-06
1.7065e-04 8.7665e-06 2.4059e+14 4.0716e+10 1.0030e+08 8.8213e+03 5.0330e-06
1.7515e-04 8.9976e-06 2.4064e+14 4.1798e+10 1.0030e+08 8.8211e+03 5.0325e-06
1.7976e-04 9.2348e-06 2.4069e+14 4.2909e+10 1.0030e+08 8.8209e+03 5.0320e-06
1.8450e-04 9.4782e-06 2.4073e+14 4.4050e+10 1.0030e+08 8.8208e+03 5.0314e-06
1.8937e-04 9.7281e-06 2.4078e+14 4.5221e+10 1.0030e+08 8.8206e+03 5.0309e-06
1.9436e-04 9.9846e-06 2.4083e+14 4.6424e+10 1.0031e+08 8.8204e+03 5.0304e-06
1.9948e-04 1.0248e-05 2.4087e+14 4.7658e+10 1.0031e+08 8.8202e+03 5.0299e-06
2.0474e-04 1.0518e-05 2.4092e+14 4.8925e+10 1.0031e+08 8.8200e+03 5.0294e-06
2.1014e-04 1.0795e-05 2.4097e+14 5.0226e+10 1.0031e+08 8.8198e+03 5.0288e-06
2.1568e-04 1.1080e-05 2.4101e+14 5.1561e+10 1.0031e+08 8.8196e+03 5.0283e-06
2.2136e-04 1.1372e-05 2.4106e+14 5.2931e+10 1.0031e+08 8.8194e+03 5.0278e-06
2.2720e-04 1.1672e-05 2.4110e+14 5.4338e+10 1.0031e+08 8.8192e+03 5.0273e-06
2.3319e-04 1.1979e-05 2.4115e+14 5.5783e+10 1.0032e+08 8.8190e+03 5.0268e-06
2.3934e-04 1.2295e-05 2.4119e+14 5.7266e+10 1.0032e+08 8.8188e+03 5.0263e-06
2.4565e-04 1.2619e-05 2.4123e+14 5.8788e+10 1.0032e+08 8.8186e+03 5.0258e-06
2.5212e-04 1.2952e-05 2.4128e+14 6.0350e+10 1.0032e+08 8.8183e+03 5.0252e-06
2.5877e-04 1.3294e-05 2.4132e+14 6.1954e+10 1.0032e+08 8.8181e+03 5.0247e-06
2.6559e-04 1.3644e-05 2.4136e+14 6.3601e+10 1.0032e+08 8.8179e+03 5.0242e-06
2.7259e-04 1.4004e-05 2.4140e+14 6.5291e+10 1.0032e+08 8.8176e+03 5.0237e-06
2.7978e-04 1.4373e-05 2.4144e+14 6.7026e+10 1.0033e+08 8.8174e+03 5.0232e-06
2.8716e-04 1.4752e-05 2.4148e+14 6.8807e+10 1.0033e+08 8.8171e+03 5.0227e-06
2.9473e-04 1.5141e-05 2.4152e+14 7.0636e+10 1.0033e+08 8.8169e+03 5.0222e-06
3.0250e-04 1.5540e-05 2.4156e+14 7.2513e+10 1.0033e+08 8.8166e+03 5.0217e-06
3.1047e-04 1.5950e-05 2.4160e+14 7.4439e+10 1.0033e+08 8.8163e+03 5.0212e-06
3.1866e-04 1.6370e-05 2.4164e+14 7.6417e+10 1.0033e+08 8.8161e+03 5.0207e-06
3.2706e-04 1.6802e-05 2.4168e+14 7.8447e+10 1.0033e+08 8.8158e+03 5.0202e-06
3.3568e-04 1.7245e-05 2.4171e+14 8.0532e+10 1.0034e+08 8.8155e+03 5.0197e-06
3.4453e-04 1.7699e-05 2.4175e+14 8.2671e+10 1.0034e+08 8.8152e+03 5.0192e-06
3.5361e-04 1.8166e-05 2.4178e+14 8.4867e+10 1.0034e+08 8.8149e+03 5.0187e-06
3.6293e-04 1.8645e-05 2.4182e+14 8.7121e+10 1.0034e+08 8.8146e+03 5.0182e-06
3.7250e-04 1.9136e-05 2.4185e+14 8.9435e+10 1.0034e+08 8.8143e+03 5.0177e-06
3.8232e-04 1.9641e-05 2.4189e+14 9.1811e+10 1.0034e+08 8.8140e+03 5.0172e-06
3.9240e-04 2.0158e-05 2.4192e+14 9.4249e+10 1.0034e+08 8.8137e+03 5.0167e-06
4.0275e-04 2.0690e-05 2.4195e+14 9.6752e+10 1.0035e+08 8.8134e+03 5.0162e-06
4.1336e-04 2.1235e-05 2.4198e+14 9.9321e+10 1.0035e+08 8.8130e+03 5.0157e-06
4.2426e-04 2.1795e-05 2.4201e+14 1.0196e+11 1.0035e+08 8.8127e+03 5.0152e-06
4.3545e-04 2.2370e-05 2.4203e+14 1.0467e+11 1.0035e+08 8.8124e+03 5.0147e-06
4.4693e-04 2.2959e-05 2.4206e+14 1.0744e+11 1.0035e+08 8.8120e+03 5.0142e-06
4.5871e-04 2.3565e-05 2.4209e+14 1.1030e+11 1.0035e+08 8.8117e+03 5.0137e-06
4.7080e-04 2.4186e-05 2.4211e+14 1.1322e+11 1.0035e+08 8.8114e+03 5.0132e-06
4.8321e-04 2.4824e-05 2.4213e+14 1.1623e+11 1.0036e+08 8.8110e+03 5.0127e-06
4.9595e-04 2.5478e-05 2.4215e+14 1.1931e+11 1.0036e+08 8.8106e+03 5.0122e-06
5.0903e-04 2.6150e-05 2.4217e+14 1.2248e+11 1.0036e+08 8.8103e+03 5.0117e-06
5.2245e-04 2.6839e-05 2.4219e+14 1.2573e+11 1.0036e+08 8.8099e+03 5.0113e-06
5.3622e-04 2.7547e-05 2.4221e+14 1.2907e+11 1.0036e+08 8.8095e+03 5.0108e-06
5.5036e-04 2.8273e-05 2.4222e+14 1.3249e+11 1.0036e+08 8.8091e+03 5.0103e-06
5.6487e-04 2.9018e-05 2.4224e+14 1.3601e+11 1.0036e+08 8.8088e+03 5.0098e-06
5.7976e-04 2.9783e-05 2.4225e+14 1.3961e+11 1.0037e+08 8.8084e+03 5.0093e-06
5.9504e-04 3.0568e-05 2.4226e+14 1.4332e+11 1.0037e+08 8.8080e+03 5.0088e-06
6.1073e-04 3.1374e-05 2.4226e+14 1.4712e+11 1.0037e+08 8.8076e+03 5.0084e-06
6.2683e-04 3.2201e-05 2.4227e+14 1.5102e+11 1.0037e+08 8.8071e+03 5.0079e-06
6.4336e-04 3.3050e-05 2.4227e+14 1.5502e+11 1.0037e+08 8.8067e+03 5.0074e-06
6.6032e-04 3.3922e-05 2.4227e+14 1.5913e+11 1.0037e+08 8.8063e+03 5.0069e-06
6.7772e-04 3.4816e-05 2.4227e+14 1.6335e+11 1.0037e+08 8.8059e+03 5.0065e-06
6.9559e-04 3.5734e-05 2.4227e+14 1.6768e+11 1.0038e+08 8.8055e+03 5.0060e-06
7.1393e-04 3.6676e-05 2.4226e+14 1.7212e+11 1.0038e+08 8.8050e+03 5.0055e-06
7.3275e-04 3.7643e-05 2.4225e+14 1.7668e+11 1.0038e+08 8.8046e+03 5.0050e-06
7.5207e-04 3.8635e-05 2.4224e+14 1.8136e+11 1.0038e+08 8.8041e+03 5.0046e-06
7.7190e-04 3.9654e-05 2.4222e+14 1.8616e+11 1.0038e+08 8.8037e+03 5.0041e-06
7.9224e-04 4.0699e-05 2.4220e+14 1.9109e+11 1.0038e+08 8.8032e+03 5.0036e-06
8.1313e-04 4.1772e-05 2.4218e+14 1.9615e+11 1.0038e+08 8.8027e+03 5.0032e-06
8.3457e-04 4.2873e-05 2.4215e+14 2.0134e+11 1.0038e+08 8.8023e+03 5.0027e-06
8.5657e-04 4.4004e-05 2.4212e+14 2.0667e+11 1.0039e+08 8.8018e+03 5.0022e-06
8.7915e-04 4.5164e-05 2.4209e+14 2.1213e+11 1.0039e+08 8.8013e+03 5.0018e-06
9.0233e-04 4.6354e-05 2.4205e+14 2.1774e+11 1.0039e+08 8.8008e+03 5.0013e-06
9.2612e-04 4.7576e-05 2.4200e+14 2.2350e+11 1.0039e+08 8.8003e+03 5.0009e-06
9.5053e-04 4.8831e-05 2.4196e+14 2.2941e+11 1.0039e+08 8.7998e+03 5.0004e-06
9.7559e-04 5.0118e-05 2.4190e+14 2.3547e+11 1.0039e+08 8.7993e+03 4.9999e-06
1.0013e-03 5.1439e-05 2.4185e+14 2.4169e+11 1.0039e+08 8.7988e+03 4.9995e-06
1.0277e-03 5.2795e-05 2.4178e+14 2.4807e+11 1.0040e+08 8.7983e+03 4.9990e-06
1.0548e-03 5.4187e-05 2.4172e+14 2.5462e+11 1.0040e+08 8.7977e+03 4.9986e-06
1.0826e-03 5.5616e-05 2.4165e+14 2.6134e+11 1.0040e+08 8.7971e+03 4.9980e-06
1.1112e-03 5.7082e-05 2.4158e+14 2.6823e+11 1.0040e+08 8.7962e+03 4.9974e-06
1.1404e-03 5.8587e-05 2.4150e+14 2.7531e+11 1.0040e+08 8.7951e+03 4.9966e-06
1.1705e-03 6.0131e-05 2.4143e+14 2.8257e+11 1.0040e+08 8.7939e+03 4.9958e-06
1.2014e-03 6.1717e-05 2.4135e+14 2.9001e+11 1.0041e+08 8.7927e+03 4.9950e-06
1.2330e-03 6.3344e-05 2.4126e+14 2.9766e+11 1.0041e+08 8.7916e+03 4.9942e-06
1.2655e-03 6.5013e-05 2.4116e+14 3.0550e+11 1.0041e+08 8.7904e+03 4.9934e-06
1.2989e-03 6.6727e-05 2.4105e+14 3.1354e+11 1.0041e+08 8.7893e+03 4.9927e-06
1.3332e-03 6.8487e-05 2.4094e+14 3.2179e+11 1.0042e+08 8.7882e+03 4.9919e-06
1.3683e-03 7.0292e-05 2.4082e+14 3.3025e+11 1.0042e+08 8.7870e+03 4.9911e-06
1.4044e-03 7.2145e-05 2.4069e+14 3.3893e+11 1.0042e+08 8.7859e+03 4.9903e-06
1.4414e-03 7.4047e-05 2.4055e+14 3.4784e+11 1.0042e+08 8.7848e+03 4.9895e-06
1.4794e-03 7.5999e-05 2.4040e+14 3.5698e+11 1.0042e+08 8.7836e+03 4.9887e-06
1.5184e-03 7.8003e-05 2.4024e+14 3.6634e+11 1.0043e+08 8.7825e+03 4.9880e-06
1.5584e-03 8.0059e-05 2.4007e+14 3.7595e+11 1.0043e+08 8.7814e+03 4.9872e-06
1.5995e-03 8.2170e-05 2.3988e+14 3.8581e+11 1.0043e+08 8.7802e+03 4.9864e-06
1.6417e-03 8.4336e-05 2.3969e+14 3.9592e+11 1.0043e+08 8.7791e+03 4.9856e-06
1.6850e-03 8.6559e-05 2.3949e+14 4.0628e+11 1.0044e+08 8.7779e+03 4.9848e-06
1.7294e-03 8.8841e-05 2.3927e+14 4.1691e+11 1.0044e+08 8.7768e+03 4.9840e-06
1.7750e-03 9.1184e-05 2.3904e+14 4.2781e+11 1.0044e+08 8.7757e+03 4.9833e-06
1.8218e-03 9.3587e-05 2.3879e+14 4.3898e+11 1.0044e+08 8.7745e+03 4.9825e-06
1.8698e-03 9.6055e-05 2.3853e+14 4.5044e+11 1.0045e+08 8.7734e+03 4.9817e-06
1.9191e-03 9.8587e-05 2.3826e+14 4.6218e+11 1.0045e+08 8.7723e+03 4.9809e-06
1.9697e-03 1.0119e-04 2.3796e+14 4.7422e+11 1.0045e+08 8.7711e+03 4.9801e-06
2.0216e-03 1.0385e-04 2.3766e+14 4.8656e+11 1.0045e+08 8.7700e+03 4.9794e-06
2.0749e-03 1.0659e-04 2.3733e+14 4.9921e+11 1.0045e+08 8.7689e+03 4.9786e-06
2.1296e-03 1.0940e-04 2.3699e+14 5.1218e+11 1.0046e+08 8.7678e+03 4.9778e-06
2.1857e-03 1.1229e-04 2.3663e+14 5.2546e+11 1.0046e+08 8.7666e+03 4.9770e-06
2.2434e-03 1.1525e-04 2.3625e+14 5.3907e+11 1.0046e+08 8.7655e+03 4.9762e-06
2.3025e-03 1.1828e-04 2.3585e+14 5.5302e+11 1.0046e+08 8.7644e+03 4.9755e-06
2.3632e-03 1.2140e-04 2.3543e+14 5.6731e+11 1.0047e+08 8.7632e+03 4.9747e-06
2.4255e-03 1.2460e-04 2.3499e+14 5.8195e+11 1.0047e+08 8.7621e+03 4.9739e-06
2.4895e-03 1.2789e-04 2.3453e+14 5.9695e+11 1.0047e+08 8.7610e+03 4.9731e-06
2.5551e-03 1.3126e-04 2.3404e+14 6.1231e+11 1.0047e+08 8.7598e+03 4.9723e-06
2.6224e-03 1.3472e-04 2.3353e+14 6.2804e+11 1.0047e+08 8.7587e+03 4.9716e-06
2.6916e-03 1.3827e-04 2.3299e+14 6.4415e+11 1.0048e+08 8.7576e+03 4.9708e-06
2.7625e-03 1.4192e-04 2.3243e+14 6.6064e+11 1.0048e+08 8.7564e+03 4.9700e-06
2.8354e-03 1.4566e-04 2.3184e+14 6.7753e+11 1.0048e+08 8.7553e+03 4.9692e-06
2.9101e-03 1.4950e-04 2.3122e+14 6.9481e+11 1.0048e+08 8.7542e+03 4.9685e-06
2.9868e-03 1.5344e-04 2.3057e+14 7.1250e+11 1.0049e+08 8.7530e+03 4.9677e-06
3.0656e-03 1.5748e-04 2.2990e+14 7.3060e+11 1.0049e+08 8.7519e+03 4.9669e-06
3.1464e-03 1.6164e-04 2.2919e+14 7.4913e+11 1.0049e+08 8.7508e+03 4.9661e-06
3.2293e-03 1.6590e-04 2.2845e+14 7.6808e+11 1.0049e+08 8.7496e+03 4.9653e-06
3.3145e-03 1.7027e-04 2.2768e+14 7.8746e+11 1.0049e+08 8.7485e+03 4.9646e-06
3.4019e-03 1.7476e-04 2.2687e+14 8.0728e+11 1.0050e+08 8.7474e+03 4.9638e-06
3.4915e-03 1.7937e-04 2.2603e+14 8.2755e+11 1.0050e+08 8.7463e+03 4.9630e-06
