
#    t     dt   F+(4He)   F+(12C)   F+(16O)   F+(20Ne)   F+(24Mg)   F+(28Si)   F+(32S)   F+(36Ar)   F+(40Ca)   F+(44Ti)   F+(48Cr)   F+(52Fe)   F+(56Ni)   F+(60Zn)   F+(64Ge)   F+(68Se)   F-(4He)   F-(12C)   F-(16O)   F-(20Ne)   F-(24Mg)   F-(28Si)   F-(32S)   F-(36Ar)   F-(40Ca)   F-(44Ti)   F-(48Cr)   F-(52Fe)   F-(56Ni)   F-(60Zn)   F-(64Ge)   F-(68Se)   dF(4He)   dF(12C)   dF(16O)   dF(20Ne)   dF(24Mg)   dF(28Si)   dF(32S)   dF(36Ar)   dF(40Ca)   dF(44Ti)   dF(48Cr)   dF(52Fe)   dF(56Ni)   dF(60Zn)   dF(64Ge)   dF(68Se)   
-10.626 -11.626 8.562e+00 6.949e+00 8.281e+00 8.133e+00 7.669e+00 6.634e+00 4.501e+00 1.343e+00 -2.540e+00 -5.958e+00 -1.141e+01 -1.755e+01 -2.377e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.345e+00 8.473e+00 7.660e+00 8.319e+00 6.157e+00 4.530e+00 2.789e+00 -1.016e+00 -5.609e+00 -7.419e+00 -1.664e+01 -2.343e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 8.535e+00 8.459e+00 8.163e+00 7.860e+00 7.656e+00 6.631e+00 4.492e+00 1.341e+00 -2.541e+00 -5.973e+00 -1.141e+01 -1.755e+01 -2.377e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.543 -11.543 8.502e+00 6.959e+00 8.267e+00 7.997e+00 7.638e+00 6.667e+00 4.632e+00 1.585e+00 -2.183e+00 -5.483e+00 -1.082e+01 -1.684e+01 -2.324e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.367e+00 8.340e+00 7.627e+00 8.307e+00 6.238e+00 4.659e+00 3.002e+00 -6.880e-01 -5.151e+00 -6.859e+00 -1.595e+01 -2.274e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 8.469e+00 8.322e+00 8.154e+00 8.015e+00 7.620e+00 6.662e+00 4.622e+00 1.583e+00 -2.183e+00 -5.502e+00 -1.082e+01 -1.684e+01 -2.324e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.460 -11.460 8.443e+00 6.968e+00 8.243e+00 7.858e+00 7.604e+00 6.704e+00 4.766e+00 1.827e+00 -1.828e+00 -5.013e+00 -1.023e+01 -1.613e+01 -2.249e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.381e+00 8.205e+00 7.598e+00 8.286e+00 6.316e+00 4.791e+00 3.215e+00 -3.618e-01 -4.697e+00 -6.306e+00 -1.528e+01 -2.196e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 8.404e+00 8.179e+00 8.131e+00 8.083e+00 7.581e+00 6.698e+00 4.753e+00 1.824e+00 -1.829e+00 -5.036e+00 -1.023e+01 -1.613e+01 -2.249e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.378 -11.378 8.382e+00 6.977e+00 8.208e+00 7.719e+00 7.567e+00 6.744e+00 4.902e+00 2.069e+00 -1.475e+00 -4.546e+00 -9.655e+00 -1.544e+01 -2.169e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.389e+00 8.068e+00 7.574e+00 8.254e+00 6.394e+00 4.926e+00 3.430e+00 -3.610e-02 -4.244e+00 -5.757e+00 -1.461e+01 -2.117e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 8.336e+00 8.031e+00 8.094e+00 8.104e+00 7.537e+00 6.738e+00 4.887e+00 2.065e+00 -1.475e+00 -4.573e+00 -9.655e+00 -1.544e+01 -2.169e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.295 -11.295 8.318e+00 6.985e+00 8.162e+00 7.583e+00 7.525e+00 6.787e+00 5.041e+00 2.312e+00 -1.122e+00 -4.082e+00 -9.082e+00 -1.475e+01 -2.089e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.388e+00 7.931e+00 7.553e+00 8.210e+00 6.468e+00 5.064e+00 3.646e+00 2.895e-01 -3.794e+00 -5.212e+00 -1.394e+01 -2.039e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 8.264e+00 7.878e+00 8.039e+00 8.094e+00 7.485e+00 6.779e+00 5.023e+00 2.307e+00 -1.123e+00 -4.115e+00 -9.082e+00 -1.475e+01 -2.089e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.212 -11.212 8.248e+00 6.992e+00 8.101e+00 7.453e+00 7.475e+00 6.832e+00 5.182e+00 2.555e+00 -7.709e-01 -3.620e+00 -8.515e+00 -1.407e+01 -2.009e+01 -2.399e+01 -2.400e+01 -2.400e+01 7.379e+00 7.795e+00 7.537e+00 8.152e+00 6.539e+00 5.203e+00 3.864e+00 6.153e-01 -3.345e+00 -4.671e+00 -1.329e+01 -1.961e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 8.185e+00 7.720e+00 7.962e+00 8.056e+00 7.422e+00 6.821e+00 5.160e+00 2.550e+00 -7.721e-01 -3.660e+00 -8.515e+00 -1.407e+01 -2.009e+01 -2.399e+01 -2.400e+01 -2.400e+01
-10.129 -11.129 8.169e+00 6.997e+00 8.024e+00 7.335e+00 7.417e+00 6.875e+00 5.323e+00 2.798e+00 -4.209e-01 -3.161e+00 -7.952e+00 -1.340e+01 -1.931e+01 -2.395e+01 -2.400e+01 -2.400e+01 7.362e+00 7.662e+00 7.524e+00 8.078e+00 6.606e+00 5.344e+00 4.083e+00 9.414e-01 -2.897e+00 -4.134e+00 -1.263e+01 -1.884e+01 -2.393e+01 -2.400e+01 -2.400e+01 -2.400e+01 8.096e+00 7.556e+00 7.858e+00 7.992e+00 7.344e+00 6.862e+00 5.298e+00 2.792e+00 -4.223e-01 -3.210e+00 -7.952e+00 -1.340e+01 -1.931e+01 -2.395e+01 -2.400e+01 -2.400e+01
-10.046 -11.046 8.081e+00 7.000e+00 7.928e+00 7.233e+00 7.347e+00 6.917e+00 5.465e+00 3.040e+00 -7.307e-02 -2.705e+00 -7.396e+00 -1.273e+01 -1.853e+01 -2.371e+01 -2.400e+01 -2.400e+01 7.338e+00 7.534e+00 7.514e+00 7.985e+00 6.667e+00 5.484e+00 4.303e+00 1.267e+00 -2.452e+00 -3.601e+00 -1.198e+01 -1.808e+01 -2.365e+01 -2.399e+01 -2.400e+01 -2.400e+01 7.994e+00 7.384e+00 7.716e+00 7.900e+00 7.245e+00 6.900e+00 5.434e+00 3.032e+00 -7.489e-02 -2.764e+00 -7.396e+00 -1.273e+01 -1.853e+01 -2.371e+01 -2.400e+01 -2.400e+01
-9.964 -10.964 7.983e+00 7.001e+00 7.811e+00 7.150e+00 7.266e+00 6.954e+00 5.604e+00 3.279e+00 2.712e-01 -2.254e+00 -6.848e+00 -1.207e+01 -1.776e+01 -2.308e+01 -2.400e+01 -2.400e+01 7.309e+00 7.415e+00 7.506e+00 7.870e+00 6.720e+00 5.622e+00 4.522e+00 1.591e+00 -2.010e+00 -3.073e+00 -1.134e+01 -1.732e+01 -2.299e+01 -2.395e+01 -2.400e+01 -2.400e+01 7.879e+00 7.203e+00 7.513e+00 7.778e+00 7.120e+00 6.933e+00 5.566e+00 3.270e+00 2.689e-01 -2.325e+00 -6.848e+00 -1.207e+01 -1.776e+01 -2.309e+01 -2.400e+01 -2.400e+01
-9.881 -10.881 7.876e+00 7.000e+00 7.671e+00 7.086e+00 7.174e+00 6.985e+00 5.739e+00 3.513e+00 6.102e-01 -1.809e+00 -6.309e+00 -1.143e+01 -1.701e+01 -2.227e+01 -2.400e+01 -2.400e+01 7.277e+00 7.306e+00 7.499e+00 7.733e+00 6.765e+00 5.756e+00 4.740e+00 1.913e+00 -1.573e+00 -2.553e+00 -1.071e+01 -1.658e+01 -2.217e+01 -2.370e+01 -2.400e+01 -2.400e+01 7.750e+00 7.010e+00 7.186e+00 7.621e+00 6.959e+00 6.958e+00 5.693e+00 3.502e+00 6.073e-01 -1.896e+00 -6.309e+00 -1.143e+01 -1.701e+01 -2.227e+01 -2.400e+01 -2.400e+01
-9.839 -10.839 7.821e+00 6.998e+00 7.593e+00 7.061e+00 7.126e+00 6.998e+00 5.805e+00 3.628e+00 7.772e-01 -1.590e+00 -6.044e+00 -1.111e+01 -1.663e+01 -2.184e+01 -2.400e+01 -2.400e+01 7.262e+00 7.256e+00 7.495e+00 7.655e+00 6.784e+00 5.822e+00 4.847e+00 2.072e+00 -1.357e+00 -2.296e+00 -1.040e+01 -1.621e+01 -2.175e+01 -2.340e+01 -2.400e+01 -2.400e+01 7.680e+00 6.908e+00 6.899e+00 7.528e+00 6.862e+00 6.968e+00 5.754e+00 3.616e+00 7.740e-01 -1.685e+00 -6.044e+00 -1.111e+01 -1.663e+01 -2.185e+01 -2.400e+01 -2.400e+01
-9.757 -10.757 7.713e+00 6.993e+00 7.424e+00 7.023e+00 7.028e+00 7.018e+00 5.931e+00 3.853e+00 1.105e+00 -1.157e+00 -5.523e+00 -1.048e+01 -1.590e+01 -2.101e+01 -2.400e+01 -2.400e+01 7.237e+00 7.168e+00 7.486e+00 7.488e+00 6.816e+00 5.948e+00 5.058e+00 2.386e+00 -9.301e-01 -1.789e+00 -9.782e+00 -1.549e+01 -2.091e+01 -2.258e+01 -2.400e+01 -2.400e+01 7.536e+00 6.689e+00 6.609e+00 7.305e+00 6.617e+00 6.980e+00 5.869e+00 3.838e+00 1.101e+00 -1.273e+00 -5.523e+00 -1.048e+01 -1.590e+01 -2.102e+01 -2.400e+01 -2.400e+01
-9.674 -10.674 7.617e+00 6.986e+00 7.250e+00 6.997e+00 6.939e+00 7.032e+00 6.051e+00 4.069e+00 1.425e+00 -7.344e-01 -5.017e+00 -9.866e+00 -1.518e+01 -2.018e+01 -2.400e+01 -2.400e+01 7.220e+00 7.097e+00 7.476e+00 7.314e+00 6.838e+00 6.067e+00 5.263e+00 2.694e+00 -5.122e-01 -1.295e+00 -9.179e+00 -1.477e+01 -2.009e+01 -2.168e+01 -2.400e+01 -2.400e+01 7.394e+00 6.449e+00 7.084e+00 7.029e+00 6.256e+00 6.982e+00 5.973e+00 4.050e+00 1.420e+00 -8.740e-01 -5.017e+00 -9.866e+00 -1.518e+01 -2.020e+01 -2.400e+01 -2.400e+01
-9.591 -10.591 7.543e+00 6.977e+00 7.094e+00 6.978e+00 6.866e+00 7.040e+00 6.163e+00 4.275e+00 1.734e+00 -3.218e-01 -4.526e+00 -9.268e+00 -1.448e+01 -1.938e+01 -2.399e+01 -2.400e+01 7.213e+00 7.042e+00 7.463e+00 7.158e+00 6.852e+00 6.179e+00 5.459e+00 2.993e+00 -1.037e-01 -8.141e-01 -8.590e+00 -1.408e+01 -1.928e+01 -2.078e+01 -2.400e+01 -2.400e+01 7.268e+00 6.185e+00 7.221e+00 6.690e+00 5.379e+00 6.975e+00 6.067e+00 4.252e+00 1.728e+00 -4.905e-01 -4.526e+00 -9.269e+00 -1.448e+01 -1.939e+01 -2.399e+01 -2.400e+01
-9.508 -10.508 7.493e+00 6.966e+00 6.982e+00 6.964e+00 6.815e+00 7.043e+00 6.268e+00 4.472e+00 2.034e+00 8.034e-02 -4.050e+00 -8.687e+00 -1.379e+01 -1.859e+01 -2.390e+01 -2.400e+01 7.215e+00 7.002e+00 7.448e+00 7.046e+00 6.860e+00 6.284e+00 5.648e+00 3.284e+00 2.947e-01 -3.476e-01 -8.016e+00 -1.340e+01 -1.850e+01 -1.991e+01 -2.400e+01 -2.400e+01 7.169e+00 5.902e+00 7.267e+00 6.282e+00 5.847e+00 6.960e+00 6.150e+00 4.443e+00 2.026e+00 -1.226e-01 -4.050e+00 -8.687e+00 -1.379e+01 -1.861e+01 -2.390e+01 -2.400e+01
-9.426 -10.426 7.464e+00 6.953e+00 6.920e+00 6.953e+00 6.782e+00 7.044e+00 6.368e+00 4.659e+00 2.323e+00 4.723e-01 -3.589e+00 -8.121e+00 -1.312e+01 -1.781e+01 -2.354e+01 -2.400e+01 7.222e+00 6.973e+00 7.431e+00 6.985e+00 6.862e+00 6.382e+00 5.826e+00 3.564e+00 6.832e-01 1.040e-01 -7.457e+00 -1.273e+01 -1.772e+01 -1.904e+01 -2.400e+01 -2.400e+01 7.094e+00 5.624e+00 7.271e+00 5.829e+00 6.089e+00 6.937e+00 6.220e+00 4.623e+00 2.313e+00 2.296e-01 -3.589e+00 -8.121e+00 -1.312e+01 -1.784e+01 -2.355e+01 -2.400e+01
-9.343 -10.343 7.445e+00 6.937e+00 6.890e+00 6.942e+00 6.758e+00 7.044e+00 6.461e+00 4.837e+00 2.603e+00 8.545e-01 -3.143e+00 -7.570e+00 -1.247e+01 -1.706e+01 -2.285e+01 -2.400e+01 7.233e+00 6.949e+00 7.411e+00 6.955e+00 6.860e+00 6.475e+00 5.996e+00 3.834e+00 1.062e+00 5.404e-01 -6.912e+00 -1.208e+01 -1.697e+01 -1.820e+01 -2.397e+01 -2.400e+01 7.033e+00 5.403e+00 7.255e+00 5.431e+00 6.181e+00 6.908e+00 6.279e+00 4.792e+00 2.591e+00 5.662e-01 -3.144e+00 -7.570e+00 -1.247e+01 -1.709e+01 -2.285e+01 -2.400e+01
-9.260 -10.260 7.431e+00 6.918e+00 6.872e+00 6.930e+00 6.737e+00 7.045e+00 6.549e+00 5.005e+00 2.874e+00 1.227e+00 -2.713e+00 -7.033e+00 -1.183e+01 -1.631e+01 -2.203e+01 -2.400e+01 7.244e+00 6.927e+00 7.387e+00 6.939e+00 6.854e+00 6.563e+00 6.155e+00 4.094e+00 1.431e+00 9.618e-01 -6.383e+00 -1.145e+01 -1.623e+01 -1.737e+01 -2.380e+01 -2.400e+01 6.975e+00 5.278e+00 7.229e+00 5.235e+00 6.225e+00 6.872e+00 6.325e+00 4.948e+00 2.858e+00 8.870e-01 -2.713e+00 -7.033e+00 -1.183e+01 -1.635e+01 -2.204e+01 -2.400e+01
-9.172 -10.172 7.415e+00 6.892e+00 6.854e+00 6.914e+00 6.711e+00 7.048e+00 6.643e+00 5.184e+00 3.170e+00 1.643e+00 -2.235e+00 -6.428e+00 -1.110e+01 -1.546e+01 -2.107e+01 -2.399e+01 7.255e+00 6.901e+00 7.356e+00 6.922e+00 6.840e+00 6.655e+00 6.323e+00 4.377e+00 1.843e+00 1.428e+00 -5.787e+00 -1.073e+01 -1.537e+01 -1.641e+01 -2.309e+01 -2.400e+01 6.904e+00 5.223e+00 7.191e+00 5.186e+00 6.249e+00 6.823e+00 6.361e+00 5.110e+00 3.149e+00 1.234e+00 -2.235e+00 -6.428e+00 -1.110e+01 -1.551e+01 -2.107e+01 -2.399e+01
-9.113 -10.113 7.406e+00 6.873e+00 6.840e+00 6.901e+00 6.693e+00 7.051e+00 6.699e+00 5.288e+00 3.348e+00 1.896e+00 -1.948e+00 -6.061e+00 -1.065e+01 -1.494e+01 -2.048e+01 -2.397e+01 7.262e+00 6.882e+00 7.332e+00 6.909e+00 6.827e+00 6.710e+00 6.421e+00 4.546e+00 2.093e+00 1.709e+00 -5.425e+00 -1.028e+01 -1.485e+01 -1.583e+01 -2.247e+01 -2.400e+01 6.855e+00 5.206e+00 7.164e+00 5.177e+00 6.253e+00 6.786e+00 6.373e+00 5.202e+00 3.323e+00 1.439e+00 -1.948e+00 -6.061e+00 -1.065e+01 -1.499e+01 -2.048e+01 -2.397e+01
-9.025 -10.110 7.390e+00 6.838e+00 6.814e+00 6.875e+00 6.658e+00 7.058e+00 6.781e+00 5.442e+00 3.618e+00 2.285e+00 -1.508e+00 -5.492e+00 -9.956e+00 -1.411e+01 -1.955e+01 -2.375e+01 7.271e+00 6.847e+00 7.290e+00 6.884e+00 6.799e+00 6.791e+00 6.565e+00 4.801e+00 2.478e+00 2.137e+00 -4.865e+00 -9.596e+00 -1.403e+01 -1.491e+01 -2.143e+01 -2.398e+01 6.771e+00 5.183e+00 7.113e+00 5.158e+00 6.241e+00 6.720e+00 6.376e+00 5.330e+00 3.585e+00 1.745e+00 -1.508e+00 -5.493e+00 -9.956e+00 -1.419e+01 -1.955e+01 -2.376e+01
-8.945 -10.003 7.378e+00 6.803e+00 6.786e+00 6.849e+00 6.623e+00 7.066e+00 6.847e+00 5.562e+00 3.835e+00 2.605e+00 -1.151e+00 -5.025e+00 -9.380e+00 -1.343e+01 -1.877e+01 -2.317e+01 7.277e+00 6.813e+00 7.247e+00 6.857e+00 6.765e+00 6.854e+00 6.676e+00 5.005e+00 2.794e+00 2.485e+00 -4.405e+00 -9.025e+00 -1.335e+01 -1.414e+01 -2.056e+01 -2.387e+01 6.693e+00 5.162e+00 7.063e+00 5.132e+00 6.211e+00 6.652e+00 6.360e+00 5.421e+00 3.794e+00 1.987e+00 -1.151e+00 -5.025e+00 -9.380e+00 -1.353e+01 -1.878e+01 -2.319e+01
-8.878 -10.038 7.367e+00 6.768e+00 6.757e+00 6.821e+00 6.588e+00 7.075e+00 6.899e+00 5.656e+00 4.013e+00 2.870e+00 -8.574e-01 -4.636e+00 -8.897e+00 -1.285e+01 -1.812e+01 -2.248e+01 7.281e+00 6.778e+00 7.205e+00 6.829e+00 6.728e+00 6.905e+00 6.762e+00 5.169e+00 3.057e+00 2.770e+00 -4.022e+00 -8.546e+00 -1.278e+01 -1.350e+01 -1.982e+01 -2.347e+01 6.623e+00 5.142e+00 7.014e+00 5.101e+00 6.169e+00 6.586e+00 6.332e+00 5.484e+00 3.962e+00 2.180e+00 -8.577e-01 -4.636e+00 -8.897e+00 -1.297e+01 -1.813e+01 -2.251e+01
-8.790 -10.099 7.354e+00 6.715e+00 6.713e+00 6.777e+00 6.535e+00 7.089e+00 6.962e+00 5.765e+00 4.229e+00 3.199e+00 -4.954e-01 -4.148e+00 -8.285e+00 -1.212e+01 -1.729e+01 -2.154e+01 7.284e+00 6.726e+00 7.142e+00 6.785e+00 6.668e+00 6.964e+00 6.862e+00 5.366e+00 3.383e+00 3.122e+00 -3.541e+00 -7.940e+00 -1.205e+01 -1.268e+01 -1.888e+01 -2.254e+01 6.529e+00 5.110e+00 6.940e+00 5.048e+00 6.091e+00 6.486e+00 6.275e+00 5.544e+00 4.162e+00 2.408e+00 -4.958e-01 -4.148e+00 -8.285e+00 -1.226e+01 -1.730e+01 -2.158e+01
-8.713 -10.006 7.344e+00 6.663e+00 6.668e+00 6.733e+00 6.483e+00 7.103e+00 7.010e+00 5.847e+00 4.401e+00 3.467e+00 -2.033e-01 -3.747e+00 -7.779e+00 -1.151e+01 -1.660e+01 -2.075e+01 7.285e+00 6.674e+00 7.080e+00 6.741e+00 6.606e+00 7.010e+00 6.936e+00 5.519e+00 3.647e+00 3.406e+00 -3.146e+00 -7.438e+00 -1.144e+01 -1.200e+01 -1.810e+01 -2.168e+01 6.447e+00 5.080e+00 6.868e+00 4.990e+00 6.001e+00 6.387e+00 6.208e+00 5.572e+00 4.316e+00 2.584e+00 -2.038e-01 -3.747e+00 -7.779e+00 -1.168e+01 -1.662e+01 -2.080e+01
-8.638 -10.076 7.335e+00 6.605e+00 6.616e+00 6.682e+00 6.425e+00 7.117e+00 7.053e+00 5.917e+00 4.555e+00 3.713e+00 6.303e-02 -3.374e+00 -7.303e+00 -1.093e+01 -1.596e+01 -2.000e+01 7.286e+00 6.617e+00 7.012e+00 6.690e+00 6.537e+00 7.049e+00 6.998e+00 5.652e+00 3.891e+00 3.664e+00 -2.779e+00 -6.967e+00 -1.086e+01 -1.136e+01 -1.736e+01 -2.085e+01 6.364e+00 5.045e+00 6.788e+00 4.922e+00 5.893e+00 6.278e+00 6.127e+00 5.577e+00 4.449e+00 2.735e+00 6.241e-02 -3.374e+00 -7.303e+00 -1.114e+01 -1.597e+01 -2.007e+01
-8.555 -10.018 7.326e+00 6.532e+00 6.552e+00 6.618e+00 6.355e+00 7.134e+00 7.095e+00 5.984e+00 4.710e+00 3.965e+00 3.348e-01 -2.984e+00 -6.800e+00 -1.032e+01 -1.527e+01 -1.921e+01 7.286e+00 6.544e+00 6.927e+00 6.625e+00 6.452e+00 7.087e+00 7.056e+00 5.781e+00 4.140e+00 3.928e+00 -2.396e+00 -6.469e+00 -1.025e+01 -1.068e+01 -1.658e+01 -1.997e+01 6.270e+00 5.001e+00 6.690e+00 4.836e+00 5.754e+00 6.144e+00 6.021e+00 5.556e+00 4.574e+00 2.877e+00 3.340e-01 -2.984e+00 -6.800e+00 -1.057e+01 -1.529e+01 -1.929e+01
-8.478 -10.132 7.318e+00 6.454e+00 6.482e+00 6.548e+00 6.282e+00 7.149e+00 7.129e+00 6.037e+00 4.843e+00 4.185e+00 5.710e-01 -2.635e+00 -6.345e+00 -9.762e+00 -1.465e+01 -1.849e+01 7.285e+00 6.467e+00 6.838e+00 6.554e+00 6.365e+00 7.117e+00 7.102e+00 5.885e+00 4.357e+00 4.156e+00 -2.053e+00 -6.017e+00 -9.691e+00 -1.007e+01 -1.587e+01 -1.917e+01 6.175e+00 4.953e+00 6.586e+00 4.742e+00 5.606e+00 6.004e+00 5.906e+00 5.509e+00 4.671e+00 2.988e+00 5.700e-01 -2.636e+00 -6.345e+00 -1.005e+01 -1.468e+01 -1.859e+01
-8.398 -10.108 7.311e+00 6.363e+00 6.400e+00 6.465e+00 6.202e+00 7.165e+00 7.159e+00 6.084e+00 4.966e+00 4.391e+00 7.914e-01 -2.300e+00 -5.900e+00 -9.211e+00 -1.404e+01 -1.778e+01 7.285e+00 6.378e+00 6.736e+00 6.472e+00 6.271e+00 7.143e+00 7.141e+00 5.974e+00 4.561e+00 4.370e+00 -1.723e+00 -5.576e+00 -9.141e+00 -9.472e+00 -1.517e+01 -1.838e+01 6.069e+00 4.898e+00 6.467e+00 4.634e+00 5.441e+00 5.845e+00 5.773e+00 5.432e+00 4.748e+00 3.077e+00 7.901e-01 -2.300e+00 -5.900e+00 -9.556e+00 -1.408e+01 -1.791e+01
-8.320 -10.111 7.304e+00 6.265e+00 6.311e+00 6.375e+00 6.120e+00 7.178e+00 7.183e+00 6.121e+00 5.073e+00 4.572e+00 9.843e-01 -1.995e+00 -5.489e+00 -8.698e+00 -1.348e+01 -1.712e+01 7.284e+00 6.281e+00 6.626e+00 6.381e+00 6.178e+00 7.164e+00 7.171e+00 6.045e+00 4.740e+00 4.556e+00 -1.423e+00 -5.169e+00 -8.629e+00 -8.917e+00 -1.451e+01 -1.766e+01 5.958e+00 4.838e+00 6.339e+00 4.517e+00 5.269e+00 5.677e+00 5.630e+00 5.332e+00 4.801e+00 3.140e+00 9.826e-01 -1.995e+00 -5.489e+00 -9.100e+00 -1.352e+01 -1.727e+01
-8.240 -9.995 7.299e+00 6.151e+00 6.207e+00 6.270e+00 6.035e+00 7.190e+00 7.203e+00 6.154e+00 5.172e+00 4.739e+00 1.162e+00 -1.702e+00 -5.088e+00 -8.192e+00 -1.293e+01 -1.648e+01 7.284e+00 6.169e+00 6.502e+00 6.275e+00 6.081e+00 7.182e+00 7.195e+00 6.102e+00 4.906e+00 4.727e+00 -1.134e+00 -4.771e+00 -8.124e+00 -8.373e+00 -1.387e+01 -1.694e+01 5.831e+00 4.768e+00 6.195e+00 4.382e+00 5.081e+00 5.485e+00 5.467e+00 5.202e+00 4.832e+00 3.180e+00 1.159e+00 -1.702e+00 -5.088e+00 -8.659e+00 -1.299e+01 -1.666e+01
-8.158 -10.077 7.293e+00 6.021e+00 6.088e+00 6.147e+00 5.948e+00 7.201e+00 7.220e+00 6.180e+00 5.263e+00 4.892e+00 1.323e+00 -1.420e+00 -4.695e+00 -7.692e+00 -1.239e+01 -1.584e+01 7.283e+00 6.041e+00 6.361e+00 6.152e+00 5.984e+00 7.196e+00 7.215e+00 6.148e+00 5.057e+00 4.883e+00 -8.565e-01 -4.381e+00 -7.625e+00 -7.839e+00 -1.324e+01 -1.624e+01 5.683e+00 4.687e+00 6.030e+00 4.227e+00 4.873e+00 5.258e+00 5.276e+00 5.041e+00 4.841e+00 3.195e+00 1.320e+00 -1.421e+00 -4.695e+00 -8.231e+00 -1.246e+01 -1.607e+01
-8.078 -10.047 7.289e+00 5.881e+00 5.960e+00 6.015e+00 5.870e+00 7.208e+00 7.232e+00 6.201e+00 5.342e+00 5.021e+00 1.459e+00 -1.169e+00 -4.336e+00 -7.230e+00 -1.190e+01 -1.526e+01 7.282e+00 5.903e+00 6.211e+00 6.019e+00 5.896e+00 7.206e+00 7.229e+00 6.181e+00 5.184e+00 5.015e+00 -6.083e-01 -4.024e+00 -7.163e+00 -7.351e+00 -1.267e+01 -1.559e+01 5.523e+00 4.598e+00 5.854e+00 4.060e+00 4.657e+00 4.999e+00 5.067e+00 4.864e+00 4.826e+00 3.185e+00 1.455e+00 -1.170e+00 -4.336e+00 -7.845e+00 -1.198e+01 -1.553e+01
-8.000 -10.071 7.285e+00 5.729e+00 5.821e+00 5.870e+00 5.802e+00 7.214e+00 7.240e+00 6.217e+00 5.411e+00 5.131e+00 1.573e+00 -9.399e-01 -4.001e+00 -6.794e+00 -1.144e+01 -1.471e+01 7.280e+00 5.753e+00 6.050e+00 5.874e+00 5.820e+00 7.212e+00 7.238e+00 6.205e+00 5.293e+00 5.126e+00 -3.816e-01 -3.691e+00 -6.728e+00 -6.893e+00 -1.212e+01 -1.499e+01 5.347e+00 4.498e+00 5.664e+00 3.876e+00 4.429e+00 4.672e+00 4.827e+00 4.669e+00 4.787e+00 3.150e+00 1.569e+00 -9.406e-01 -4.002e+00 -7.488e+00 -1.154e+01 -1.503e+01
-7.919 -10.019 7.282e+00 5.558e+00 5.667e+00 5.708e+00 5.745e+00 7.217e+00 7.246e+00 6.229e+00 5.472e+00 5.226e+00 1.673e+00 -7.228e-01 -3.676e+00 -6.366e+00 -1.099e+01 -1.418e+01 7.279e+00 5.586e+00 5.872e+00 5.712e+00 5.756e+00 7.217e+00 7.245e+00 6.222e+00 5.387e+00 5.223e+00 -1.665e-01 -3.368e+00 -6.301e+00 -6.446e+00 -1.159e+01 -1.441e+01 5.154e+00 4.382e+00 5.448e+00 3.666e+00 4.179e+00 4.133e+00 4.534e+00 4.452e+00 4.722e+00 3.087e+00 1.667e+00 -7.238e-01 -3.677e+00 -7.145e+00 -1.111e+01 -1.456e+01
-7.839 -10.045 7.279e+00 5.375e+00 5.504e+00 5.536e+00 5.701e+00 7.219e+00 7.249e+00 6.238e+00 5.524e+00 5.304e+00 1.755e+00 -5.239e-01 -3.370e+00 -5.959e+00 -1.056e+01 -1.368e+01 7.277e+00 5.406e+00 5.682e+00 5.540e+00 5.708e+00 7.219e+00 7.248e+00 6.234e+00 5.465e+00 5.302e+00 3.086e-02 -3.063e+00 -5.893e+00 -6.022e+00 -1.109e+01 -1.387e+01 4.967e+00 4.249e+00 5.209e+00 3.432e+00 3.913e+00 3.696e+00 4.168e+00 4.221e+00 4.630e+00 2.997e+00 1.746e+00 -5.252e-01 -3.371e+00 -6.824e+00 -1.072e+01 -1.412e+01
-7.760 -10.014 7.277e+00 5.187e+00 5.341e+00 5.363e+00 5.670e+00 7.220e+00 7.250e+00 6.245e+00 5.567e+00 5.367e+00 1.820e+00 -3.435e-01 -3.084e+00 -5.573e+00 -1.016e+01 -1.320e+01 7.276e+00 5.221e+00 5.489e+00 5.366e+00 5.674e+00 7.220e+00 7.250e+00 6.242e+00 5.527e+00 5.366e+00 2.101e-01 -2.778e+00 -5.508e+00 -5.624e+00 -1.062e+01 -1.336e+01 4.825e+00 4.096e+00 4.949e+00 3.174e+00 3.637e+00 4.143e+00 3.661e+00 3.987e+00 4.510e+00 2.880e+00 1.809e+00 -3.451e-01 -3.085e+00 -6.527e+00 -1.035e+01 -1.372e+01
