-11.840 -12.840 13.914 25.754 0.000 0.000 1.000 -4.224e+00 -3.009e-01 -3.012e-01
-11.760 -12.760 13.994 25.754 0.000 0.000 1.000 -4.144e+00 -3.009e-01 -3.012e-01
-11.680 -12.680 14.074 25.753 0.000 0.000 1.000 -4.064e+00 -3.009e-01 -3.012e-01
-11.600 -12.600 14.154 25.753 0.000 0.000 1.000 -3.985e+00 -3.009e-01 -3.013e-01
-11.520 -12.520 14.234 25.753 0.000 0.000 1.000 -3.905e+00 -3.008e-01 -3.013e-01
-11.440 -12.440 14.314 25.753 0.000 0.000 1.000 -3.825e+00 -3.008e-01 -3.014e-01
-11.360 -12.360 14.393 25.753 0.000 0.000 1.000 -3.745e+00 -3.007e-01 -3.015e-01
-11.280 -12.280 14.473 25.753 0.000 0.000 1.000 -3.665e+00 -3.007e-01 -3.016e-01
-11.200 -12.200 14.553 25.753 0.000 0.000 1.000 -3.585e+00 -3.006e-01 -3.017e-01
-11.120 -12.120 14.633 25.753 0.000 0.000 1.000 -3.505e+00 -3.005e-01 -3.018e-01
-11.040 -12.040 14.713 25.752 0.000 0.000 1.000 -3.425e+00 -3.004e-01 -3.019e-01
-10.960 -11.960 14.793 25.752 0.000 0.000 1.000 -3.345e+00 -3.003e-01 -3.021e-01
-10.880 -11.880 14.873 25.752 0.000 0.000 1.000 -3.265e+00 -3.002e-01 -3.024e-01
-10.800 -11.800 14.953 25.751 0.000 0.000 1.000 -3.185e+00 -3.000e-01 -3.026e-01
-10.720 -11.720 15.032 25.751 0.000 0.000 1.000 -3.105e+00 -2.998e-01 -3.029e-01
-10.640 -11.640 15.112 25.750 0.000 0.000 1.000 -3.026e+00 -2.996e-01 -3.033e-01
-10.560 -11.560 15.192 25.750 0.000 0.000 1.000 -2.946e+00 -2.993e-01 -3.038e-01
-10.480 -11.480 15.271 25.749 0.000 0.000 1.000 -2.866e+00 -2.989e-01 -3.043e-01
-10.400 -11.400 15.351 25.748 0.000 0.000 1.000 -2.787e+00 -2.985e-01 -3.050e-01
-10.320 -11.320 15.430 25.747 0.000 0.000 1.000 -2.707e+00 -2.980e-01 -3.058e-01
-10.240 -11.240 15.509 25.745 0.000 0.000 1.000 -2.628e+00 -2.974e-01 -3.068e-01
